user_id,user_type,plan_type,region,tenure_months,hour_of_day,signal_dbm,snr_db,latency_ms,packet_loss_pct,handovers,cell_load_pct,tower_dist_km,bandwidth_mbps,jitter_ms,data_usage_gb,voice_mins,sms_count,app_sessions,night_usage_pct,roaming_days,support_calls,monthly_bill,demand_load,quality_score,churn_risk,is_anomaly,network_zone,dbscan_zone,user_segment,segment_label,dbscan_user,pca1,pca2,churn_prob,ltv,anomaly_score,iso_flag,svm_flag,ae_flag,z_flag,an_pc1,an_pc2
2505,Moderate,Postpaid,East,55,1,-69.11413392429407,13.810632915980706,21.45331936139744,3.0544633592227943,0,40.66930898447599,1.3645982843991198,137.5574618988083,14.723271586422804,4.088246899090576,226.38482515703052,26,17,5.478887876051536,2,1,225.12933604896864,42.59455903849575,78.75896118446984,0,0,1,-1,2,Light / Occasional,-1,-0.16602674663686862,1.933739053038216,0.006666666666666667,1118.0,0.4344143485791788,0,0,0,0,-0.4062367843916735,-0.23125882617594734
2506,Heavy,Enterprise,South,33,3,-119.1686106480927,1.1061744146412271,63.38310540513198,6.075269565092229,2,90.02121063689789,2.725040549699998,85.17359756805094,6.598151480764647,22.03612581615309,106.30089191911388,38,14,45.66225304694405,2,1,262.3965307439156,91.93394853154108,47.23788023153096,0,0,2,-1,2,Mainstream,-1,0.25696782986423156,-0.09441460343061857,0.0,7085.0,0.44651026728402265,0,0,0,0,0.4196824390489677,-0.4086791604696644
2507,Light,Prepaid,South,58,3,-111.84452527240812,15.001916795074884,29.220702726995874,2.2135306046234264,3,35.692464593099096,1.744527374444612,47.93978715963773,4.667765128712573,1.7655514750728192,233.8767573514972,31,18,45.93890211638991,1,2,205.6696397282519,38.83332738710756,53.40817507564193,0,0,2,-1,2,Light / Occasional,-1,-0.20068289332351516,0.2621035854871194,0.0,411.0,0.4079280418233047,0,0,0,0,-0.19729180703220958,-0.08729635776845579
2508,Moderate,Prepaid,Central,7,16,-55.33321110295015,20.84824514692352,24.94186340356763,3.8202401994487407,4,92.88373613292198,1.0981904544503576,113.1325196955162,6.29527830718424,7.318075905294202,219.44192924468365,28,14,31.830732410059277,2,1,261.39732406328494,83.9905782715519,90.96535649161756,0,0,1,-1,0,Mainstream,-1,0.011376103467543986,-0.5529496475733306,0.0,13854.0,0.4274859040288959,0,0,0,0,-0.3068945145950854,1.1043014342764017
2509,Light,Postpaid,East,15,0,-60.58964697506701,11.42360521530253,135.0932940057111,1.301134956003858,1,84.41723629015964,0.9667819829262516,85.65801297818433,10.096477953926517,1.8446574476807267,440.9024331104259,32,18,21.70572456199304,1,2,142.28593033758304,80.31069164452326,73.00579339811064,0,0,1,-1,0,Light / Occasional,-1,-0.5543315705732796,-1.1514137558580122,0.0,6403.0,0.47605214303003496,0,0,0,0,0.2215777098015902,-0.15172610780676496
2510,Light,Enterprise,East,26,0,-85.96848739761222,21.48242047268595,45.53656330325989,0.0408301113332019,2,90.50103300759967,1.539706811656602,88.47307894343041,0.6966325903207045,0.2847047228641228,120.47238400598366,36,23,7.805800922609132,1,0,169.41866252999262,92.0832407126139,76.03097585853696,0,0,1,-1,0,Light / Occasional,-1,-0.7496863435890142,0.33897690662646857,0.0,5760.0,0.39388883574724104,0,0,0,0,-0.8148571837938877,-0.6045545923877602
2511,Heavy,Postpaid,East,11,4,-76.81152033929189,24.525873703360745,21.631175680675334,9.306457921990232,1,38.61659244397466,4.003688630343687,29.931163721996825,3.247556073330596,26.924442464491563,187.4116854327455,30,14,58.27507906979999,1,1,331.5169972562803,42.6224399733062,81.7459133365646,0,0,1,-1,0,Premium Power User,-1,0.7580408175651828,-1.6031810492872887,0.006666666666666667,16136.0,0.4427296346309407,0,0,0,0,0.513353183126536,-0.962483496506241
2512,Light,Enterprise,East,38,21,-99.72477927334926,17.812424676388353,173.55554337107958,0.1212675624511293,5,90.28269186106922,11.540600109229937,103.59135148216384,15.758359135408316,2.7577181972737703,45.42978042429616,21,13,32.11073387052994,3,1,133.8930366629352,100.0,62.96705585051892,0,0,2,-1,2,Light / Occasional,-1,-0.8733261471913614,1.5906005591926227,0.006666666666666667,2926.0,0.49687090700713976,0,0,0,0,0.1841230426699565,2.0862690389254723
2513,Moderate,Prepaid,West,27,11,-64.50184735297032,11.395189347277515,29.61149528119902,0.4283037055956543,2,67.00478515665861,6.257422369473719,47.65025292858607,10.549536036011183,5.93715441808937,303.4369829959161,31,13,11.42823256006144,0,2,220.78412433312167,57.13232862667731,75.69725245781079,0,0,1,-1,0,Mainstream,-1,-0.02626315859402185,-0.6407035211418658,0.0,7286.0,0.4134271807848618,0,0,0,0,-0.36055142988501393,0.31648464165413903
2514,Moderate,Prepaid,North,54,5,-77.7677787177392,18.75202989708617,51.74562611255215,0.1077303568217137,0,26.72065879013628,1.237806537387101,56.58578713039379,0.6127126434859232,8.447326662578341,192.70293777712084,30,21,41.74472940686511,2,0,262.24251728054344,22.50852458893988,73.64651992670761,0,0,1,-1,2,Mainstream,-1,-0.14197166346292228,0.9546526682006238,0.0,1573.0,0.40834065178536855,0,0,0,0,-0.6677277667591369,-1.5837048043814979
2515,Light,Postpaid,East,39,5,-71.36220061808594,26.766235300623077,61.4730103453305,1.9614366544830208,3,94.4832432931926,0.7449736505202684,136.4535779033087,4.933570366545048,2.6857358057369134,271.00532917095165,33,10,47.97348831095687,3,1,192.2991177506421,90.45737530498354,81.48683194938259,0,0,1,-1,2,Light / Occasional,-1,-0.684505509108165,0.26102764264534095,0.0,4038.0,0.41120983731647825,0,0,0,0,-0.33201656663105417,0.4052911942424064
2516,IoT,Postpaid,North,7,16,-93.75631133937014,5.682018668082439,31.947733646256047,1.750445868085489,2,35.57134224849284,3.981596718194501,31.027236696938072,2.9448459223065275,0.4136355672254569,276.9453542643597,21,16,55.62344255330911,3,0,195.5588125415702,34.985787568075494,62.578498671043526,0,0,2,-1,0,Light / Occasional,-1,-0.8377496190828151,-0.5808882370197863,0.0,10365.0,0.3954719145843333,0,0,0,0,-0.7342098873899238,-0.6155773031889696
2517,Heavy,Prepaid,South,1,21,-89.86933954419636,22.757079675137923,40.70765602247759,0.4706085233051862,2,37.07990281178237,0.5914843102813476,133.56355042109607,12.597153774902043,11.38077062301926,184.18903032939835,23,10,31.76859155745577,1,1,272.1849983011673,48.86260741732982,69.89936607666917,0,0,1,-1,0,Mainstream,-1,0.08787677964018528,-1.0792787166485087,0.0,16059.0,0.397236619248683,0,0,0,0,-0.4261775063283467,0.4389043688007619
2518,Moderate,Prepaid,Central,10,12,-105.46225419248802,5.977584066536659,20.965998034486297,6.277046698067805,0,76.32247600948278,6.379599119266806,77.56061834633206,1.2421335550232917,10.944960859120377,137.49203869997046,23,18,49.504461258466925,2,1,211.81301502038832,81.6520693897421,52.3344540926563,0,0,2,-1,0,Mainstream,-1,-0.18202945009650096,-0.5357381085710506,0.0,10591.0,0.43185223030503156,0,0,0,0,0.045358298823201706,-1.7693420675173248
2519,Light,Postpaid,South,21,7,-53.63632199553898,4.376978542924611,35.08102820074039,4.894904893444562,0,66.64514140356796,5.738312538517989,30.88397962162148,1.2522716608386373,1.4120213982992311,177.81463789481327,23,14,52.067967200407175,1,0,181.56912637747945,72.36703962025972,76.75105875984679,0,0,1,-1,0,Light / Occasional,-1,-0.9549257469613224,-0.8705587865108623,0.0,7081.0,0.45360225869080667,0,0,0,0,-0.4238226427568123,-1.4209283691183823
2520,Light,Prepaid,East,15,23,-53.74100857293979,6.365360581326112,24.888956081283137,0.6564805885022055,1,92.23931488012954,5.235276173108309,122.68183477792944,10.825957613548178,1.8944308075177163,293.93976358718714,33,15,16.73578009316531,4,1,188.3806033789824,94.72787396061187,79.10602987999981,0,0,1,-1,0,Light / Occasional,-1,-0.5034133145628149,0.7825436290946244,0.0,8477.0,0.42441800021850906,0,0,0,0,-0.6739307343547595,0.044337349152725726
2521,Light,Prepaid,South,30,11,-62.75741269320671,14.724295445551782,41.714982179244345,2.1509525880428866,3,44.556335672325545,2.91170242454528,99.61202027812392,34.832693050322206,1.3686553182664487,216.3564289996412,39,9,28.098082218628463,0,0,239.1294055725581,50.828988170780775,76.71773134777426,0,0,1,-1,0,Light / Occasional,-1,-0.6731986670803023,-1.0757547855420606,0.0,7174.0,0.462779820083031,0,0,0,1,-0.6586927025492723,2.9419757564384965
2522,Heavy,Postpaid,West,30,14,-54.511141656057134,23.840939366438874,54.33321499836261,3.86526410929179,2,23.337715484160384,11.395687032952685,55.28898340913026,3.954437795305106,17.60093380766233,218.0814992885753,31,22,38.21975445255378,0,1,271.3852225338405,28.538708445510142,94.97969256883316,0,0,1,-1,0,Mainstream,-1,0.38002094975485595,-0.8923955074263913,0.0,8142.0,0.41064619738606123,0,0,0,0,0.019317732231282927,-0.14886276105033236
2523,Moderate,Postpaid,North,8,18,-73.42703631937349,0.9224924281526654,242.36004588778863,8.662746793059751,4,99.59994838562184,2.3394965780159325,48.60528060873899,15.931292016983727,47.8950148369372,407.2749830741134,26,19,34.5900293504162,3,13,249.67382283549435,100.0,69.14596325917236,1,1,2,-1,1,Data-Heavy Streamer,-1,4.054468315464174,-0.5541727930959278,0.9866666666666667,173.0,0.6387270315896251,1,1,1,1,4.733929534598506,1.7025858913787124
2524,Moderate,Postpaid,East,24,20,-103.57436914878475,21.92678112104032,69.97256726633317,0.5849403427204188,2,45.01950955155628,13.422419870114592,66.0367529304585,4.061360431321647,9.192135862176585,279.7368170829922,27,18,59.714060044381455,1,2,251.54536286315007,62.702589597829096,62.461419292354975,0,0,2,-1,0,Mainstream,-1,0.2167689822331378,-1.2669478571004775,0.0,9056.0,0.4035841325805332,0,0,0,0,-0.038845048717515825,-0.5156987508279259
2525,Light,Prepaid,West,19,19,-66.78526344652562,13.928268053410134,11.69668185346384,0.591939151339995,4,32.954143097292395,6.907946792658057,24.750952188642184,8.55501445890723,2.480372885614257,143.28677026819767,28,12,25.501219123152204,3,2,226.433272112852,43.70778431945355,79.69128243042144,0,0,1,-1,0,Light / Occasional,-1,-0.03845637640565724,0.6645417450876002,0.0,9284.0,0.4393771290744905,0,0,0,0,-0.46962574725709255,1.1019825586003793
2526,Moderate,Postpaid,North,3,16,-97.23066535308084,7.2797823254092835,13.274300449851204,3.4346753822413176,1,98.75048894968587,0.9058856093058094,122.34117551213818,5.33555501635762,10.381843780864576,112.53464098215878,28,16,52.69691244217123,2,1,291.23715134014867,87.17843799649413,63.81031792244787,0,0,2,-1,0,Mainstream,-1,0.26561255768820174,-0.9639811186020827,0.006666666666666667,16490.0,0.3929491171638101,0,0,0,0,-0.2886254380027574,-0.7629092896663687
2527,Moderate,Postpaid,West,55,8,-89.16628174911101,19.141032254730604,19.192333786342303,1.2437759035122866,5,65.03149521916833,7.258458915159822,45.40517549539407,10.876911059640626,9.033279952608154,102.8283525216244,40,10,15.69875856197515,0,1,190.22446886707405,79.56187993423353,65.90594051736122,0,0,2,-1,2,Mainstream,-1,-0.4973227272880744,0.3412766961055168,0.0,951.0,0.4355508900479238,0,0,0,0,-0.492834951617184,1.643550045104594
2528,IoT,Postpaid,South,15,20,-100.79548853012412,11.6761805397063,180.1876699810481,2.512905758120929,3,31.908648165214444,1.5909575163820442,124.895762338394,0.4712777486818634,0.3598924393669203,274.8133982201039,26,15,54.95302880835269,2,0,146.12871737102856,53.50734528320699,60.56037401060373,0,0,2,-1,0,Light / Occasional,-1,-1.2031493533607318,-0.9859263701540558,0.0,6576.0,0.4539632933283811,0,0,0,0,0.14101003314212326,-0.23570206867756693
2529,Heavy,Postpaid,East,36,17,-90.34646575951112,30.81232000323441,74.43116300462948,2.101363779046354,2,86.8657196067181,4.886294253368627,111.03900209266394,6.379265684170326,19.64827357388635,70.76086673503247,35,16,5.736637140080783,1,0,266.0719121240397,90.69374629376776,80.70699430847425,0,0,1,-1,2,Mainstream,-1,0.12822751207060845,0.8151720682117135,0.0,6386.0,0.40353074994351373,0,0,0,0,-0.1898935052723277,-0.11031164882672648
2530,IoT,Prepaid,South,6,1,-72.44778440403135,18.48923477189372,113.14462160051916,0.7312171849745965,1,95.63351838054514,0.5006275446296556,141.56616244260766,50.0,0.4532041761490405,181.74515292952157,32,16,45.14917686308591,1,0,177.95898350143258,92.3883115102488,77.90352055420746,0,0,1,-1,0,Light / Occasional,-1,-0.9459713324409383,-1.4902401262666793,0.0,9610.0,0.5296270645268267,0,1,0,1,-0.38287259193728757,3.2455290753366217
2531,Light,Prepaid,Central,57,10,-112.25726070864792,15.39167966384889,22.703133909768965,0.4665814783077782,2,90.5024018324812,1.468259307713015,19.375499276323524,11.14133628087483,2.7449632910396105,271.84334781665046,38,7,30.678779966785783,0,0,221.10568554422883,100.0,57.22054973694443,0,0,2,-1,2,Light / Occasional,-1,-0.8357223786489807,-0.33133379479373215,0.0,663.0,0.42588234951081577,0,0,0,0,-0.8484079895627699,-0.08124449287640233
2532,Light,Prepaid,East,42,22,-112.63551497048886,19.537531364625853,44.11916500863758,0.2688590434790571,1,35.88954687269906,4.762016182242187,55.6313742123228,2.0933335974361844,2.312553952657232,98.28118072908674,31,15,5.452421745259381,3,2,178.1066800738869,21.06521212091146,59.1900914323774,0,0,2,-1,2,Light / Occasional,-1,-0.2377028153489034,2.043156657458896,0.0,3206.0,0.408289394446213,0,0,0,0,-0.25723948061802665,-1.2401007621533686
2533,Moderate,Prepaid,South,50,19,-72.13609915383006,24.404663514805748,42.376885820125686,0.0483510104068534,4,24.2150371410648,11.26409741894886,95.46320153552593,2.918682946781917,8.139161176385446,318.20343889342234,25,12,54.19060207747944,4,1,170.23179773593046,55.13760882961625,83.34759166947241,0,0,1,-1,2,Mainstream,-1,-0.6823752304597654,1.1518542335541762,0.006666666666666667,1691.0,0.43267517291737756,0,0,0,0,-0.5497445713236012,0.6710816703801162
2534,Heavy,Postpaid,East,48,16,-65.42931832577747,25.085808841050643,43.71407909408981,0.1694964258921708,5,49.70397453419519,1.062469998663163,129.49361902602504,9.34815794432217,29.00745706413673,1.1098066030820632,37,20,41.59001023907136,1,0,302.3931740261337,43.03977546544581,86.4725204421777,0,0,1,-1,2,Data-Heavy Streamer,-1,0.5228628674520288,0.43968372800519895,0.0,3629.0,0.5193436091440439,0,0,0,0,-0.44973565089879597,1.89403261276802
2535,Light,Postpaid,North,18,20,-81.39733207013444,21.49627015505891,60.57254861220819,0.5920917016358996,3,48.38760164185831,2.3452920920048475,27.5662329184338,1.2898736832429805,1.2020344983404094,233.2270376267452,40,21,44.93627452950074,3,0,213.3289004501109,64.39114857416575,78.8064194396497,0,0,1,-1,0,Light / Occasional,-1,-0.6078882210358781,-0.3448798444593729,0.0,8960.0,0.40574281349334296,0,0,0,0,-0.6853638137878556,-0.14288018438261177
2536,Light,Postpaid,East,38,17,-107.28512901527742,24.63759680265256,30.03369367646897,2.5007289352138704,0,52.47352776945902,3.154155953490909,129.9027822422833,0.0569183013253854,3.441134900315444,162.3303255720081,22,16,38.65825369273709,1,3,218.30121342476767,61.10063339521544,68.71666778145433,0,0,2,-1,2,Light / Occasional,-1,0.21092944455112492,0.18051559421939475,0.0,4803.0,0.436404877045981,0,0,0,0,0.09986727184667822,-1.771952071052605
2537,Light,Postpaid,East,19,14,-89.84702061473081,23.42285485276696,55.23017751502603,0.3366454454491124,2,83.91845222743845,9.645030088443718,14.711432097322415,11.857198461594631,1.5145130659873425,204.5523397599781,38,10,55.45099011465087,2,2,203.42633252860136,83.21105880660032,77.49867839439432,0,0,1,-1,0,Light / Occasional,-1,-0.38808542625740355,-1.1617968185562748,0.0,8340.0,0.41286840454925755,0,0,0,0,-0.23643341326113038,0.18098887123165958
2538,Heavy,Prepaid,North,49,6,-66.92771343311898,21.36503751594296,72.12930644360029,1.482136023902913,4,20.771724042354176,2.3113948717246884,73.78174401885144,7.319953092061266,21.745372669781418,217.43689906731703,29,14,49.93202348640333,3,1,254.67007383501695,27.68715210891106,88.04789725138303,0,0,1,-1,2,Mainstream,-1,0.1874408247473283,0.8932482811646043,0.0,2801.0,0.42978877899454865,0,0,0,0,-0.050177736426041016,1.0756846677672771
2539,Light,Prepaid,South,50,15,-71.99868289132502,12.239784573547048,23.64743434804701,0.5624249400673649,3,73.98507691332057,8.633227165901308,17.244414327789677,8.93984811276314,1.379430241086171,172.19690699167154,19,12,21.284857585649608,3,1,228.99145479704816,69.84987892570824,79.85148480600445,0,0,1,-1,2,Light / Occasional,-1,-0.3050827218992144,2.1164949833134865,0.0,2290.0,0.41120896468335255,0,0,0,0,-0.6490397618379549,0.5768788264071403
2540,Light,Prepaid,East,30,0,-112.3094165526441,23.80066214377513,126.56107725508684,1.4341003153041658,3,98.81232250751404,11.975880526646115,26.731182128081976,0.1787009276081729,1.253237019796826,191.0511649125723,32,14,23.718510887609785,0,1,294.92816720370627,100.0,64.01878459026703,0,0,2,-1,0,Light / Occasional,-1,0.09029557714408686,-0.5660351384001154,0.0,8848.0,0.44264315934520027,0,0,0,0,0.03560683624718991,-0.4842967697268777
2541,Light,Prepaid,West,13,17,-52.159697332922846,11.999521297190917,39.19643141836052,2.7726781279700248,0,51.93225572881212,9.022960072327791,117.36342634696398,3.806952976085167,1.6382929521488332,131.79294539321924,24,17,11.999036254021568,0,1,217.8469908001885,60.83866123316149,76.00180720397961,0,0,1,-1,0,Light / Occasional,-1,-0.2608999468796662,-0.4425854667816676,0.0,10239.0,0.4373477969015789,0,0,0,0,-0.37015661986114706,-1.0244550445674863
2542,Light,Prepaid,East,39,21,-104.36452833795644,16.84498891895441,62.78473061510703,0.6184410830220454,4,58.80459495065335,4.643687206107942,7.701500353200561,6.07017449436798,2.2301724790866317,169.26202811895106,27,11,7.62968157992883,2,1,209.22714050973636,75.794176560349,67.20113329220392,0,0,2,-1,2,Light / Occasional,-1,-0.4165306834077257,1.3085517038217036,0.0,4394.0,0.42849982764210803,0,0,0,0,-0.38561620252306644,0.5488468868708064
2543,Light,Postpaid,South,52,7,-104.57273467936815,12.366892671774604,62.21437501635179,0.8551110647395759,3,70.23800984607803,0.9048163837359492,85.52776301041229,9.574135043607312,2.0721441418838453,176.30290896010143,31,23,47.89034074108489,1,0,257.1068143182515,73.67421559056197,58.62763101477544,0,0,2,-1,2,Light / Occasional,-1,-0.2908945905871133,0.2584787561526869,0.0,2057.0,0.3875066894931551,0,0,0,0,-0.6132197247829383,0.46417915541250393
2544,Light,Enterprise,North,12,6,-87.80999265781809,19.717870317934377,43.31875034460396,2.567479646375933,2,42.8467150209374,3.2670272652748387,19.25377580668268,14.892920365909752,1.302987480093006,3.841150239220468,30,10,23.15336919600063,1,0,188.46468791202275,44.87303671427135,74.38949782966573,0,0,1,-1,0,Light / Occasional,-1,-0.8767415593985309,-0.29641925869714486,0.0,9046.0,0.4526107503534277,0,0,0,0,-0.536240021201056,0.4683783644834288
2545,Heavy,Prepaid,South,34,1,-97.0929809699966,23.95693876672302,25.584675960304963,1.580806126284091,1,77.48136577903307,4.701505834607578,122.63291448106132,2.7010580525885057,13.396650726353672,163.29349763299717,29,16,34.735636948987135,1,2,305.02869582248525,73.8842046830758,77.18175644485126,0,0,1,-1,2,Mainstream,-1,0.6972624344780264,-0.04365354457326254,0.0,7931.0,0.39279867346274977,0,0,0,0,-0.12749095478341024,-0.9672105183976535
2546,Moderate,Prepaid,Central,59,11,-51.12098079489242,12.151942030873924,53.977240384241874,0.1986831682080548,1,36.23975800304254,9.797013649650395,122.18421391536975,18.99939952717283,4.141220840710582,135.31556448814175,24,9,43.79807606317427,1,1,227.99896125570257,28.9062810866656,80.88113409249348,0,0,1,-1,2,Light / Occasional,-1,-0.4225478613781575,0.6924936769793328,0.0,228.0,0.44564771109638107,0,0,0,0,-0.4984204866606635,0.7936140188392424
2547,Heavy,Postpaid,East,12,15,-114.64571587221076,5.117886831163542,13.653258642065207,2.838910464652914,1,25.1833606122362,5.014692490077241,106.90458641165762,8.921422074535906,32.529601499805324,226.05109005542204,22,18,44.41227426367623,1,1,253.9502112846864,26.146279278518872,52.6371420918716,0,0,2,-1,0,Data-Heavy Streamer,-1,0.5040231652242583,-1.0045765198761927,0.0,12190.0,0.4409599022725522,0,0,0,0,-0.04040363621156804,-0.6185523462465864
2548,Moderate,Prepaid,East,44,8,-98.54925663537055,22.07376910566089,169.45992302744722,0.6499068464165576,3,84.10630690245712,2.8226486776964097,114.6110656912791,4.067030146436235,11.116422673689772,236.97007599356056,31,17,52.62980829018608,1,0,191.5710539866415,97.29715457495796,71.85117317373492,0,0,2,-1,2,Mainstream,-1,-0.6793844469139279,-0.4351320251200969,0.0,3065.0,0.428366130697319,0,0,0,0,0.05892569627000154,0.10597151241733885
2549,Moderate,Postpaid,North,24,19,-93.20944877008928,22.249193468451235,18.13350271026335,0.9724537857724492,1,34.12148724176855,1.1888571741608225,90.66266790524747,8.67418154728291,8.23460466463787,315.9525748635589,24,11,49.674024135397744,3,0,212.89196909592104,50.96538494472672,73.60903478138859,0,0,1,0,0,Mainstream,-1,-0.6785784476409767,-0.08978968063880807,0.0,7664.0,0.4023001470833401,0,0,0,0,-0.7887577469043796,-0.5191004472803163
2550,Heavy,Postpaid,East,4,10,-85.45787043946416,25.951254320039386,22.88686558947962,0.5625437880045597,1,78.519484613682,2.332247691586564,75.39621510119612,8.656406070527645,26.487567069757915,333.2452927716471,35,25,43.06800944152818,1,2,320.83110963822395,100.0,83.3726855218107,0,0,1,-1,0,Premium Power User,-1,1.1862238300020773,-1.7851492414975996,0.0,17967.0,0.44068173263689703,0,0,0,0,-0.09141990174486243,-0.44956374572647984
2551,Moderate,Enterprise,West,36,14,-118.8515499891136,21.25724704279183,133.5482475546578,1.5677068396392857,2,89.70461506755329,3.5508275171255743,64.4707848770889,1.922503985389994,5.183925181465023,70.71475162349945,32,9,16.255515163686574,2,1,210.79220336366177,97.3490670073904,63.23501970954994,0,0,2,-1,2,Light / Occasional,-1,-0.40330697767177626,0.9985405871141844,0.0,5059.0,0.4416046039737157,0,0,0,0,0.16624136937893896,-0.7988254227003704
2552,Heavy,Prepaid,West,50,2,-114.23465077342036,21.418791489472675,90.43256896884836,22.968924596010226,1,23.661973042715523,1.6773468038417791,100.89091898835709,0.0494838216664568,328.7729432863037,318.0575418748539,35,17,50.86631953228565,3,8,218.00735072082995,18.99057590096698,62.41081345548818,1,1,0,-1,1,Data-Heavy Streamer,-1,7.9844656467913175,0.05734957727372233,0.98,44.0,0.6673164746587905,1,1,1,1,7.894766936674709,-1.1895516981075283
2553,Light,Postpaid,South,48,22,-101.9533250089132,9.97806455279001,17.457650767446175,3.2513008701374453,2,76.53566557690979,2.328903242988131,60.50586593887967,1.046445540301563,1.7477258961452895,0.0,29,20,11.032870704683344,1,1,225.6978158399844,81.20920051182645,63.171254518024725,0,0,2,0,2,Light / Occasional,-1,-0.1315747214534362,1.5124250684881941,0.0,2708.0,0.4279242794001968,0,0,0,0,-0.37076986436602577,-0.7553211099690348
2554,IoT,Postpaid,North,14,20,-81.21985428200827,20.159202804389786,75.29515826839385,5.10523066793713,0,71.69884667050928,0.552538523226781,5.404851344723557,24.799438742758376,0.1,180.8162141854605,27,15,17.759017962632903,1,0,168.4094559223634,89.5568334767056,76.12465589893415,0,0,1,-1,0,Light / Occasional,-1,-0.943054410556186,-0.32199677145778166,0.0,7747.0,0.50023254195638,0,0,0,0,-0.15597432719083723,0.29608052988368877
2555,Heavy,Postpaid,Central,17,12,-66.25599008645693,30.027794143876392,21.576044445044097,0.89012773858557,1,69.9103571573221,6.836515064485228,19.608683469344182,15.633370450989553,14.838349006601806,193.493976694721,42,20,23.37340240742717,1,2,214.7059346973498,70.38571457204344,87.36759163001331,0,0,1,-1,0,Mainstream,-1,0.237977076724825,-0.8269232718621626,0.0,9232.0,0.4417695681753205,0,0,0,0,-0.20856803666084073,0.21962170261382497
2556,IoT,Prepaid,South,49,20,-71.94532558295356,11.129054888882283,13.98073072867745,5.394642841686313,2,43.62866032166725,0.6061538477001724,99.51323997931878,1.5136166416198282,0.7107053809009618,242.48141806238533,46,16,36.08266882899629,1,0,230.6246168941969,61.96629876540576,70.72139786842494,0,0,1,0,2,Light / Occasional,-1,-0.6396185000312369,-0.30450887174833235,0.0,2537.0,0.41130547446118254,0,0,0,0,-0.5188333514093082,-0.4759870413694497
2557,Moderate,Prepaid,North,3,12,-80.30825610941726,6.474122422307358,20.2805814388828,1.91920427129138,0,23.650369102368938,2.0792913723519764,57.91359017969141,8.618467518269629,10.362001090762138,146.71066374036656,26,14,56.91937304101726,2,0,179.10483566559148,17.84919686409666,71.6086660135159,0,0,1,-1,0,Mainstream,-1,-0.7840226688475045,-1.1748473193321196,0.0,10209.0,0.4014506049153468,0,0,0,0,-0.6329314430739981,-0.9359175279150549
2558,Moderate,Postpaid,North,38,1,-92.19370121906384,15.983937306874385,97.70390279532764,0.9872637212769612,0,27.878887412053288,2.6460188750687315,148.48504361324103,19.83192428799081,7.733634867600768,203.3438493067027,30,13,36.57988154068185,0,0,268.06175742692926,31.320544987465546,72.03661275077015,0,0,2,-1,2,Mainstream,-1,-0.2870775950758782,-0.6214512982267705,0.0,5897.0,0.4563075160506084,0,0,0,0,-0.33638425633448477,0.05553875986563098
2559,Heavy,Postpaid,South,23,5,-59.05138484206924,21.56207800972215,23.157899135799376,4.365946105490335,5,41.83317176282458,11.271778662024252,56.31836151764863,19.8210094593554,27.131465222242017,161.69531874234397,29,11,40.96014100824999,5,1,326.080639967455,44.16976534725757,92.89904698548888,0,0,1,-1,2,Premium Power User,-1,0.773643299375373,1.3349915670515076,0.0,12065.0,0.4965282636637205,0,0,0,0,0.02506562597339164,2.647144130054985
2560,Moderate,Postpaid,South,13,5,-87.81592197192177,16.515583882274083,57.50567746174202,1.733237652633938,2,52.495076107559896,8.70766002699663,20.72153134536775,6.648588758114577,6.859244369635146,319.8307583700841,41,19,37.30126921805911,1,0,192.97169870887183,54.07461392542552,69.2922809421909,0,0,2,-1,0,Mainstream,-1,-0.6879079991599806,-1.6025285349997782,0.0,9070.0,0.41506193788464574,0,0,0,0,-0.5176568287978278,-0.2680251365278149
2561,Light,Postpaid,East,9,11,-99.05230360737492,27.486397093052556,30.11027915226466,1.2113114428155585,3,93.44773509197697,3.618428147442883,52.61535488400881,10.2843307408547,1.7561314064795996,185.57669418062144,31,17,9.677748061114176,0,3,154.58745801095492,92.61823399426306,80.0939035445679,0,0,1,-1,0,Light / Occasional,-1,-0.1427060073845982,-0.9330185222479027,0.0,7884.0,0.40313730796750874,0,0,0,0,-0.05468924917772504,0.5223014569986246
2562,Light,Postpaid,Central,21,3,-75.94654196035599,8.97733205517097,22.158895934585416,0.0231364094720185,1,74.72603649593398,3.131597057146108,104.59312395177416,4.007843964881317,1.8772358372161695,296.99839505635475,27,12,21.565325409311967,1,2,161.82453443865128,69.43588765889103,74.50357636085141,0,0,1,0,0,Light / Occasional,-1,-0.5126631664365281,-0.5203576633107556,0.0,6311.0,0.40938095595527846,0,0,0,0,-0.48873434207322974,-0.7343531134722437
2563,Heavy,Prepaid,West,41,4,-71.55195023895837,4.391075321833645,16.22161146247005,2.528209316626836,1,22.089460093939977,1.8697506214385,81.60003110573824,0.5988736558616649,16.440809912566856,100.25899050718348,28,15,55.89570254100768,3,2,219.0553639395032,26.52815740003713,68.82541228984552,0,0,1,-1,2,Mainstream,-1,0.1560659729810475,0.7481318032586436,0.0,4162.0,0.4141703430865888,0,0,0,0,-0.059314076223556576,-0.9914237552817873
